,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-1.0454283869028476,-0.5607919690124261,-0.3662599370166148,1.6605950010691222,-0.5939084716749482,1.3097054887085435,-0.6815914679145112,-0.5317505248607238,-0.7503500583621179,-1.060996835864408,0.004329576404201131,0.08887280222306036,-1.0780981331279011,1.0129232960081218,-1.4949189304760486,0.7929720203536595,-1.4949189304760486,1.0108111250054497,1.2699734521407353,-0.35858964946633776,-0.42599197090878527,0.25238559825920537,0.9019400835572667,-0.4983193229757468
1,-1.0454283869028476,1.7831924407923212,-0.3662599370166148,-0.6021937915964948,-0.5939084716749482,-0.7635304338428531,1.4671545156803887,-0.5317505248607238,-0.7503500583621179,0.9425098795749818,-0.7136498166972186,1.099461348025893,1.3152245767314803,-1.2278195222978412,-1.4949189304760486,0.7929720203536595,-1.4949189304760486,-0.9893045053244826,1.2699734521407353,0.2606532486181779,-0.20720284214741141,-0.3301198597502398,-1.1323030643809926,-0.4983193229757468
2,-0.05080086790576493,-0.5607919690124261,-0.3662599370166148,1.6605950010691222,-0.5939084716749482,-0.7635304338428531,1.4671545156803887,-0.5317505248607238,-0.7503500583621179,0.9425098795749818,-0.9465079982436251,-0.6329761590646772,0.9733213324658544,1.3206091167113425,0.6689325953492045,-0.9220604887833249,0.6689325953492045,-0.9893045053244826,-0.7403675018863011,-0.5169854644500612,-0.04232398432184371,-0.6796231345559068,-0.6128618255470096,-0.4983193229757468
3,-0.05080086790576493,-0.5607919690124261,-0.3662599370166148,-0.6021937915964948,-0.5939084716749482,1.3097054887085435,-0.6815914679145112,1.8805811245074378,-0.7503500583621179,0.9425098795749818,-0.2479334536044058,0.9550915557683454,-1.420001377393527,0.8212403724687116,0.6689325953492045,-0.9220604887833249,0.6689325953492045,1.0108111250054497,1.2699734521407353,-0.7288317190579219,-0.15722762748429184,-0.6330226979151512,0.1943548394468626,-0.4983193229757468
4,0.9438266510913177,-0.5607919690124261,-0.3662599370166148,-0.6021937915964948,-0.5939084716749482,1.3097054887085435,-0.6815914679145112,-0.5317505248607238,1.3327112976879407,0.9425098795749818,1.1104059387496317,0.8107217635107979,-0.3942916445966493,0.49735379136966784,-1.4949189304760486,-0.9220604887833249,-1.4949189304760486,1.0108111250054497,1.2699734521407353,0.7149819854233436,-0.6164486945068157,0.9746923661909173,0.33588285865138756,-0.4983193229757468
5,-0.05080086790576493,-0.5607919690124261,-0.3662599370166148,1.6605950010691222,-0.5939084716749482,-0.7635304338428531,1.4671545156803887,-0.5317505248607238,-0.7503500583621179,-1.060996835864408,-1.557760724802942,-0.3442365745495822,-0.3942916445966493,1.1982449197424205,-1.4949189304760486,-0.9220604887833249,-1.4949189304760486,1.0108111250054497,1.2699734521407353,1.273604262958533,-0.6164486945068157,1.5804980425207402,-1.2153785856812727,-0.4983193229757468
6,-1.0454283869028476,1.7831924407923212,-0.3662599370166148,-0.6021937915964948,-0.5939084716749482,-0.7635304338428531,1.4671545156803887,-0.5317505248607238,-0.7503500583621179,-1.060996835864408,0.6446895756568187,0.23324259448060788,-1.0780981331279011,0.8835923040375737,0.6689325953492045,0.7929720203536595,0.6689325953492045,1.0108111250054497,0.2648029751272172,-0.2125786924443046,-0.1902821001748591,0.25238559825920537,-1.5579979616878705,2.006745381713143
7,-1.0454283869028476,-0.5607919690124261,-0.3662599370166148,-0.6021937915964948,-0.5939084716749482,-0.7635304338428531,-0.6815914679145112,-0.5317505248607238,1.3327112976879407,0.9425098795749818,-0.034480120520199935,0.08887280222306036,0.6314180882002285,-1.2278195222978412,0.6689325953492045,0.7929720203536595,0.6689325953492045,-0.9893045053244826,1.2699734521407353,-0.18194246485486013,-0.6164486945068157,-1.029126409361574,-0.4808932560510496,-0.4983193229757468
8,-0.05080086790576493,1.7831924407923212,2.73030134866931,-0.6021937915964948,-0.5939084716749482,1.3097054887085435,-0.6815914679145112,-0.5317505248607238,-0.7503500583621179,0.9425098795749818,1.634336847229046,-1.0660855358373198,0.28951484393460253,-1.2278195222978412,0.6689325953492045,-0.9220604887833249,0.6689325953492045,-0.9893045053244826,1.2699734521407353,-1.2718099654836077,0.12137435662191802,-0.6330226979151512,-1.2115637236571237,-0.4983193229757468
9,-0.05080086790576493,-0.5607919690124261,-0.3662599370166148,-0.6021937915964948,-0.5939084716749482,-0.7635304338428531,1.4671545156803887,-0.5317505248607238,-0.7503500583621179,0.9425098795749818,0.8581429087410246,-0.48860636680712966,-0.7361948888622751,-1.2278195222978412,0.6689325953492045,-0.9220604887833249,0.6689325953492045,1.0108111250054497,-0.7403675018863011,0.3095408458353765,-0.6164486945068157,-0.14371811318721733,-1.676692722309638,-0.4983193229757468
